Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
Ecom1,In Transit,5/1/20,asotin,WA,99402,FEH,5/1/20,10,3
Ecom1,In Transit,5/1/20,Bellevue,WA,98004,FXG,5/1/20,10,3
Ecom1,In Transit,5/1/20,Galveston,TX,77554,FXG,5/1/20,10,3
Ecom1,In Transit,5/1/20,justin,TX,76247,FEH,5/1/20,10,3
Ecom1,Delivery Attempt,5/1/20,Portland,OR,97203,FEH,5/1/20,10,3
Ecom1,Shipped,5/1/20,San Francisco,CA,94121,FEH,5/1/20,4,1
Ecom1,Delivered,5/1/20,Seal Beach,CA,90740,FEH,5/1/20,10,3
Ecom1,Delivered,5/1/20,Martinez,CA,94553,FEH,5/1/20,10,3
Ecom1,In Transit,5/1/20,Seattle,WA,98102,FEH,5/1/20,30,9
Winery2,Shipped,5/1/20,Garland,TX,75044,UPS,4/27/20,10.5,3
Winery2,Shipped,5/1/20,Lewisville,TX,75067,UPS,4/27/20,20.2,6
Winery2,Shipped,5/1/20,Brandon,FL,33511,UPS,4/27/20,20.2,6
Winery2,Shipped,5/1/20,Saint Johns,FL,32259,UPS,4/27/20,14,4
Winery2,Shipped,5/1/20,Irving,TX,75063,UPS,5/1/20,20.2,6
Winery2,Shipped,5/1/20,Malden,MA,2148,UPS,5/1/20,39,12
Winery2,Shipped,5/1/20,Malden,MA,2148,UPS,5/1/20,14,4
Winery2,Shipped,5/1/20,Wellesley,MA,2481,UPS,5/1/20,20.2,6
Winery2,Shipped,5/1/20,Houston,TX,77007,UPS,5/1/20,20.2,6
Winery2,Shipped,5/1/20,Boca Raton,FL,33486,UPS,5/1/20,7,2
Winery2,Shipped,5/1/20,Bolingbrook,IL,60440,UPS,5/1/20,27,8
Winery2,Delivered,5/1/20,Oakland,CA,94602,UPS,5/1/20,27,8
Winery1,Shipped,5/1/20,Aurora,CO,80045,UPS,4/27/20,14,4
Winery1,Shipped,5/1/20,Grey Eagle,MN,56336,UPS,4/27/20,14,4
Winery1,Shipped,5/1/20,Saint Petersburg,FL,33701,UPS,4/27/20,17.2,5
Winery1,Shipped,5/1/20,Hilton Head Island,SC,29928,UPS,4/28/20,14,4
Winery1,Shipped,5/1/20,Alexandria,VA,22315,UPS,4/27/20,14,4
Winery1,Shipped,5/1/20,Norfolk,VA,23517,UPS,4/28/20,14,4
Winery1,Shipped,5/1/20,Chicago,IL,60641,UPS,4/28/20,14,4
Winery1,Shipped,5/1/20,Alpharetta,GA,30005,UPS,4/27/20,14,4
Winery1,Shipped,5/1/20,TIKI ISLAND,TX,77554,UPS,4/27/20,14,4
Winery1,Shipped,5/1/20,Wayne,PA,19087,UPS,4/27/20,14,4
Winery1,Shipped,5/1/20,Ankeny,IA,50023,UPS,4/27/20,14,4
Winery1,Shipped,5/1/20,Charlotte,NC,28211,UPS,4/28/20,14,4
Winery1,Shipped,5/1/20,New York,NY,10010,UPS,4/27/20,14,4
