Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count,Zone
Ecom2,In Transit,2/20/2021,Hayes,VA,23072,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Bloomfield Hills,MI,48304,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Saint Louis,MO,63108,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Little Rock,AR,72223,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Webster,TX,77598,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Tallahassee,FL,32304,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Reedley,CA,93654,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Grand Prairie,TX,75052,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Waxahachie,TX,75167,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Midlothian,TX,76065,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Midlothian,TX,76065,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Bullhead City,AZ,86442,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Everett,WA,98204,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Wyoming,MI,49519,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Davis,IL,61019,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Naples,FL,34110,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Goodyear,AZ,85395,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Austin,TX,78751,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Beaver Falls,PA,15010,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Warrington,PA,18976,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Conroe,TX,77301,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Los Angeles,CA,90024,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Warren,MI,48093,FXG,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Brookfield,CT,6804,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Leesburg,FL,34748,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Long Beach,CA,90815,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Lynbrook,NY,11563,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Austin,TX,78729,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Raleigh,NC,27613,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Bethpage,NY,11714,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Briarcliff Manor,NY,10510,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Gulfport,FL,33707,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Arlington,VA,22207,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Sarasota,FL,34235,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,New London,MN,56273,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Commack,NY,11725,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Arlington,MA,2476,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Franklin,MA,2038,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Clifton,VA,20124,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Pewaukee,WI,53072,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Lawrenceville,GA,30043,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,East Moriches,NY,11940,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Tewksbury,MA,1876,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Carmel,IN,46033,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Dublin,OH,43017,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Sangerville,ME,4479,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Dartmouth,MA,2748,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Centerville,OH,45458,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Miami,FL,33155,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Lutherville,MD,21093,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Englewood,CO,80112,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Gaithersburg,MD,20882,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Media,PA,19063,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Plantation,FL,33317,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Wallingford,CT,6492,FXG,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Buford,GA,30519,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Crofton,MD,21114,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Barrington,IL,60010,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Atlanta,GA,30312,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Indianapolis,IN,46208,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Pasadena,MD,21122,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Fair Lawn,NJ,7410,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Bath,MI,48808,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Cantonment,FL,32533,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Burleson,TX,76028,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Washington,PA,15301,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Sacramento,CA,95835,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,San Antonio,TX,78232,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Milwaukie,OR,97222,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Cresskill,NJ,7626,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Kissimmee,FL,34758,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Brooklyn,NY,11211,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Dallas,GA,30157,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Bradenton,FL,34209,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Bemidji,MN,56601,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Westfield,MA,1085,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Cherry Hill,NJ,8002,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Dousman,WI,53118,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Red Hook,NY,12571,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Pickerington,OH,43147,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Aurora,CO,80016,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Philadelphia,PA,19122,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Bonita Springs,FL,34134,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Janesville,WI,53545,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Spring,TX,77388,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Newport,RI,2840,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Hockessin,DE,19707,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Alexandria,VA,22310,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Mechanicsburg,PA,17055,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Forest Hills,NY,11375,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Gladwyne,PA,19035,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Hopelawn,NJ,8861,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Guthrie,OK,73044,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Kensington,MD,20895,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Mason,NH,3048,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,San Tan Valley,AZ,85140,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,New York,NY,10024,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Rochester,NY,14625,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Saratoga Springs,NY,12866,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Hilliard,OH,43026,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Arlington,MA,2474,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Aldie,VA,20105,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Coventry,RI,2816,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Randallstown,MD,21133,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Fort Myers,FL,33967,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Virginia Beach,VA,23451,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Studio City,CA,91604,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Raleigh,NC,27614,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Fairfield,CT,6824,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Pasadena,MD,21122,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Charleston,SC,29414,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Flagstaff,AZ,86004,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Debary,FL,32713,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Grand Blanc,MI,48439,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Stow,MA,1775,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Bremerton,WA,98312,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Rhinebeck,NY,12572,FXG,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Gahanna,OH,43230,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Peoria,AZ,85383,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Grayslake,IL,60030,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,New Hampton,NH,3256,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Jackson,MI,49202,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Moseley,VA,23120,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Southwick,MA,1077,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,MattaEcom1,MI,49071,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Rickman,TN,38580,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Eagle,MI,48822,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Terrebonne,OR,97760,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Chicago,IL,60647,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Radnor,PA,19087,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Chepachet,RI,2814,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Atlanta,GA,30319,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Montgomery,NY,12549,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Jackson Heights,NY,11372,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Mountain View,CA,94043,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Elko,NV,89801,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Rockville,MD,20850,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Staten Island,NY,10306,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Richmond,VA,23221,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Saint Louis,MO,63123,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Fremont,NE,68025,FXG,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Nekoosa,WI,54457,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Rock Hall,MD,21661,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Boca Raton,FL,33496,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Itasca,IL,60143,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Las Vegas,NV,89134,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Chesapeake,VA,23322,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Bonita Springs,FL,34135,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Frederick,MD,21703,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Douglas,MA,1516,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Medfield,MA,2052,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Barrington,RI,2806,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Ballwin,MO,63011,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Saint Cloud,FL,34772,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Gary,IN,46404,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Paradise,TX,76073,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Sherman Oaks,CA,91423,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,McMurray,PA,15317,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Grand Island,NE,68801,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Federal Way,WA,98003,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,North Hampton,NH,3862,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Thousand Oaks,CA,91362,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,York,ME,3909,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,York,ME,3909,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Seattle,WA,98122,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Canandaigua,NY,14424,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Caro,MI,48723,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Wausau,WI,54401,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Delran,NJ,8075,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Lakewood,CO,80228,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Middleboro,MA,2346,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Oakland,CA,94618,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Rochester,NY,14616,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,North Reading,MA,1864,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Westerly,RI,2891,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Baltimore,MD,21230,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Little River,SC,29566,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Fond Du Lac,WI,54935,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Buda,TX,78610,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,New Windsor,NY,12553,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Morris Plains,NJ,7950,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Alpharetta,GA,30005,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Austin,TX,78748,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Secaucus,NJ,7094,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Baltimore,MD,21209,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Scotch Plains,NJ,7076,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Boynton Beach,FL,33472,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Lake City,FL,32055,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Saint Petersburg,FL,33702,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Waxahachie,TX,75167,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,New Providence,NJ,7974,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Los Angeles,CA,90015,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Drexel Hill,PA,19026,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Tacoma,WA,98406,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Newington,CT,6111,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Oak Ridge,TN,37830,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Ashburn,VA,20147,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Lake Oswego,OR,97035,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Tigard,OR,97223,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Nutley,NJ,7110,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Hendersonville,NC,28739,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Key West,FL,33040,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Richmond Heights,OH,44143,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Dublin,OH,43017,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Ridgewood,NJ,7450,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Farmington,MN,55024,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Lake Oswego,OR,97034,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Merrick,NY,11566,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Saginaw,MI,48603,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Arvada,CO,80403,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Minot,ND,58701,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Darien,CT,6820,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Glenwood Springs,CO,81601,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Tarrytown,NY,10591,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Pasadena,TX,77505,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Topeka,KS,66605,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Chino Hills,CA,91709,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Ecom1tagh,NY,11793,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Scottsdale,AZ,85250,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Eldersburg,MD,21784,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Queenstown,MD,21658,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Old Bethpage,NY,11804,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Granger,IN,46530,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Lakeville,MN,55044,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Aurora,CO,80017,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Hackettstown,NJ,7840,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Rochester Hills,MI,48307,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Newburgh,NY,12550,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Franklin,MA,2038,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Nolensville,TN,37135,FXG,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Oradell,NJ,7649,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Manchester,MO,63021,FEH,2/17/2021,7,2,
Ecom2,Carrier Exception,2/20/2021,Sacramento,CA,95818,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Deerfield,IL,60015,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Temple Terrace,FL,33617,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Bemidji,MN,56601,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Red Bank,NJ,7701,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Brooklyn,NY,11238,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,New York,NY,10024,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Prosperity,SC,29127,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Fresno,CA,93710,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Firestone,CO,80504,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Peabody,MA,1960,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Ogdensburg,NY,13669,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Woodland Hills,CA,91367,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Sarasota,FL,34234,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Chicago,IL,60640,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Fort Wayne,IN,46814,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,North Platte,NE,69101,FXG,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Phoenixville,PA,19460,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Oakwood,OH,45409,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Anita,PA,15711,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Wood Ridge,NJ,7075,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Chesterbrook,PA,19087,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Stony Brook,NY,11790,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Vista,CA,92081,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Flossmoor,IL,60422,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Woodmere,NY,11598,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Puyallup,WA,98374,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Kingsley,PA,18826,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Garden City,NY,11530,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Columbus,OH,43212,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Hilliard,OH,43026,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Munster,IN,46321,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,East Stroudsburg,PA,18301,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Broomall,PA,19008,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Chicago,IL,60623,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Dallas,TX,75219,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Cheltenham,PA,19012,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Clarksboro,NJ,8020,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Phoenixville,PA,19460,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Las Cruces,NM,88011,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Belmont,MA,2478,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Belmont,MA,2478,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Cypress,TX,77433,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Wallingford,CT,6492,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Fruita,CO,81521,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Grand Forks,ND,58201,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Chatsworth,GA,30705,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Roseville,CA,95661,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,South Kingstown,RI,2879,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Rancho Mission Viejo,CA,92694,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Bowdoinham,ME,4008,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Paupack,PA,18451,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Pittsburgh,PA,15222,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Stuart,FL,34997,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Union,WA,98592,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Franklin,TN,37064,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Strongsville,OH,44136,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,La Quinta,CA,92253,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Valley Center,CA,92082,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Assonet,MA,2702,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Opelousas,LA,70570,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,New York,NY,10028,FXG,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Fairfax,VA,22033,FEH,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Dixon,CA,95620,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Littleton,CO,80123,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Coventry,RI,2816,UPS,2/17/2021,7,2,
Ecom2,Shipped,2/20/2021,Vici,OK,73859,UPS,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Westville,IL,61883,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Commack,NY,11725,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Jersey City,NJ,7310,FEH,2/17/2021,7,2,
Ecom2,In Transit,2/20/2021,Bayonne,NJ,7002,FEH,2/17/2021,7,2,
