Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
Ecom2,Manifest,1/23/20,Bedford,OH,44146,FEH,,,
Ecom2,Manifest,1/23/20,Marco Island,FL,34145,FEH,,,
Ecom2,Manifest,1/23/20,Nevada,IA,50201,FEH,,,
Ecom2,Manifest,1/23/20,Rockledge,PA,19046,UPS,,,
Ecom2,Manifest,1/23/20,Conyers,GA,30012,FEH,,,
Ecom2,Manifest,1/23/20,Sebring,FL,33872,FEH,,,
Ecom2,Manifest,1/24/20,Donna,TX,78537,LSO,,,
Ecom2,Manifest,1/23/20,College Park,GA,30349,FEH,,,
Ecom2,Manifest,1/23/20,Charlotte,NC,28211,FEH,,,
Ecom2,Manifest,1/23/20,Stephens City,VA,22655,FEH,,,
Ecom2,Manifest,1/23/20,Winchester,VA,22602,FXG,,,
Ecom2,Manifest,1/23/20,Jacksonville,FL,32205,FEH,,,
Ecom2,Manifest,1/23/20,Riverside,CA,92508,UPS,,,
Ecom2,Manifest,1/23/20,Davie,FL,33328,FEH,,,
Ecom2,Manifest,1/23/20,Temecula,CA,92591,UPS,,,
Ecom2,Manifest,1/23/20,Overland Park,KS,66213,FEH,,,
Ecom2,Manifest,1/23/20,Seaside,OR,97138,UPS,,,
Ecom2,Manifest,1/24/20,Georgetown,TX,78633,LSO,,,
Ecom2,Manifest,1/23/20,Hemet,CA,92545,UPS,,,
Ecom2,Manifest,1/23/20,Waterloo,NE,68069,FEH,,,
Ecom2,Manifest,1/23/20,South Kingstown,RI,2879,UPS,,,
Ecom2,Manifest,1/23/20,Norfolk,VA,23518,FEH,,,
Ecom2,Manifest,1/23/20,Waukee,IA,50263,FEH,,,
Ecom2,Manifest,1/23/20,Frederick,MD,21701,FEH,,,
Ecom2,Manifest,1/23/20,Punta Gorda,FL,33950,FEH,,,
Ecom2,Manifest,1/23/20,Modesto,CA,95355,UPS,,,
Ecom2,Manifest,1/23/20,Valley Stream,NY,11580,FXG,,,
Ecom2,Manifest,1/23/20,Monkton,MD,21111,FEH,,,
Ecom2,Manifest,1/23/20,Reno,NV,89511,UPS,,,
Ecom2,Manifest,1/23/20,Parrish,FL,34219,FEH,,,
Ecom2,Manifest,1/23/20,Warren,NJ,7059,FEH,,,
Ecom2,Manifest,1/23/20,Brooklyn,NY,11201,FEH,,,
Ecom2,Manifest,1/23/20,Sarasota,FL,34231,FEH,,,
Ecom2,Manifest,1/23/20,Winston Salem,NC,27104,FXG,,,
Ecom2,Manifest,1/24/20,Seguin,TX,78155,LSO,,,
Ecom2,Manifest,1/23/20,Destin,FL,32541,FEH,,,
Ecom2,Manifest,1/23/20,Stillwater,MN,55082,FEH,,,
Ecom2,Manifest,1/23/20,Boca Raton,FL,33498,FEH,,,
Ecom2,Manifest,1/23/20,Ft Myers Bch,FL,33931,FEH,,,
Ecom2,Manifest,1/23/20,Homosassa,FL,34448,FXG,,,
Ecom2,Manifest,1/24/20,Houston,TX,77077,LSO,,,
Ecom2,Manifest,1/23/20,Suamico,WI,54313,FEH,,,
Ecom2,Manifest,1/23/20,Sterling,CO,80751,UPS,,,
Ecom2,Manifest,1/23/20,Jacksonville,IL,62650,FXG,,,
Ecom2,Manifest,1/23/20,Aurora,CO,80015,UPS,,,
Ecom2,Manifest,1/23/20,Naples,FL,34110,FEH,,,
Ecom2,Manifest,1/23/20,Brockton,MA,2301,UPS,,,
Ecom2,Manifest,1/23/20,Wellesley,MA,2482,UPS,,,
Ecom2,Manifest,1/23/20,Aurora,CO,80014,UPS,,,
Ecom2,Manifest,1/23/20,New York,NY,10026,FEH,,,
Ecom2,Manifest,1/23/20,Elizabeth,NJ,7208,FEH,,,
Ecom2,Manifest,1/23/20,Boston,MA,2115,UPS,,,
