Company Name,Ship Date,City,State,Shipping Service,Created Date,Weight,Item/Bottle Count
3,43965.65284,2465,41,9,43964.94804,21.5,6
3,43964.71472,3676,40,9,43963.44877,21.5,6
3,43966.66986,3484,18,1,43964.32334,21.5,6
3,43964.71485,3802,32,1,43963.53229,21.5,6
3,43964.56034,1845,9,9,43962.63556,21.5,6
3,43962.85389,836,4,9,43962.59404,9.9,3
3,43964.56019,3983,42,9,43960.48985,21.5,6
3,43962.41344,4430,19,1,43959.82309,21.5,6
3,43964.71472,2301,32,1,43963.44881,21.5,6
3,43963.71241,5927,32,1,43961.83345,41.0,12
3,43965.68139,1385,9,2,43964.72986,21.5,6
3,43965.68141,4039,32,1,43965.30258,26.0,7
3,43965.47644,3091,32,4,43962.93765,26.0,7
3,43963.71235,2532,15,9,43960.68797,41.0,12
3,43963.53281,3684,32,1,43960.63556,21.5,6
3,43964.56031,2950,25,9,43962.46926,21.5,6
3,43964.56025,971,14,9,43961.80243,21.5,6
3,43964.71478,971,14,9,43963.45978,21.5,6
3,43966.96556,5322,45,9,43965.77096,41.0,12
3,43962.8538,3377,41,9,43960.72927,41.0,12
3,43965.47649,2323,42,2,43963.71926,41.0,12
3,43965.47649,2323,42,2,43963.71926,21.5,6
3,43963.71236,3664,38,9,43960.83352,21.5,6
3,43962.70391,186,36,9,43962.44825,14.0,4
3,43962.88808,4111,4,9,43962.56333,41.0,12
3,43964.7122,4896,4,9,43963.91685,18.5,5
3,43963.62624,872,5,9,43962.88569,41.0,12
3,43963.83464,212,5,2,43963.58387,41.0,12
3,43966.66987,5027,9,9,43964.52134,41.0,12
3,43963.53284,4511,45,9,43961.52138,41.0,12
3,43963.71238,3257,18,1,43961.62541,29.0,8
3,43964.71461,5859,36,9,43962.73978,21.5,6
3,43964.56023,1087,33,9,43961.51109,41.0,12
3,43962.41365,3435,9,9,43961.63602,21.5,6
3,43963.53285,971,14,9,43961.7398,14.0,4
3,43962.854,1848,41,9,43962.43769,21.5,6
3,43963.53293,5884,15,9,43961.86485,7.0,2
3,43962.85396,5590,44,9,43961.53186,21.5,6
3,43965.6814,4473,32,1,43964.88553,21.5,6
3,43964.71477,6392,18,1,43963.45921,26.0,7
3,43964.56019,3435,9,9,43960.75024,21.5,6
3,43966.96556,4301,36,9,43965.87513,41.0,12
3,43962.70389,640,32,4,43960.94804,29.0,8
3,43964.71215,3756,41,9,43963.75035,21.5,6
3,43963.53286,6033,18,1,43961.81273,21.5,6
3,43962.85378,2855,11,9,43962.11465,41.0,12
3,43965.68135,3884,2,9,43964.28169,21.5,6
3,43965.65281,374,41,9,43964.75023,35.0,10
3,43963.83459,2465,41,9,43963.37512,21.5,6
3,43962.88808,4213,5,9,43962.61554,18.5,5
3,43962.85389,754,4,9,43962.61509,41.0,12
3,43962.7039,3748,16,9,43961.66729,9.9,3
3,43965.4765,5087,12,1,43963.79193,21.5,6
3,43962.8539,872,5,9,43962.64647,29.0,8
3,43964.56017,640,32,1,43958.9584,21.5,6
3,43966.62552,1122,9,9,43963.98963,35.0,10
3,43966.66985,4269,9,9,43963.90644,14.0,4
3,43964.71484,1952,10,9,43963.50043,21.5,6
3,43966.6699,4348,9,9,43964.76078,21.5,6
3,43966.66979,3455,29,9,43963.44966,21.5,6
3,43962.88807,3429,3,9,43962.57333,21.5,6
3,43965.47653,225,10,9,43964.3648,21.5,6
3,43966.81689,1081,5,9,43966.67605,29.0,8
3,43962.85378,2534,4,9,43961.91678,18.5,5
3,43964.56028,2098,10,9,43961.85435,18.5,5
3,43966.66979,971,14,9,43963.44975,41.0,12
3,43962.8539,4949,4,9,43962.63554,14.0,4
3,43966.66977,4447,29,9,43962.87514,41.0,12
3,43963.71236,3729,40,9,43960.82319,35.0,10
3,43964.84191,2545,12,1,43963.79428,7.0,2
3,43966.66985,2545,12,1,43955.88566,9.9,3
3,43963.71243,971,14,9,43962.59396,41.0,12
3,43962.85398,2939,31,9,43961.78148,21.5,6
3,43966.62553,5036,45,9,43965.80179,7.0,2
3,43963.53291,741,21,9,43961.6774,29.0,8
3,43962.7039,1550,22,9,43961.81278,9.9,3
3,43963.71236,2477,33,9,43960.79179,18.5,5
3,43962.41344,2916,32,1,43959.91679,21.5,6
3,43962.4136,2417,25,9,43960.63587,29.0,8
3,43966.66978,4950,10,9,43963.43913,21.5,6
3,43966.66988,2708,9,9,43964.65667,21.5,6
3,43962.85376,1156,4,9,43960.92729,14.0,4
3,43962.41333,3208,45,9,43957.87513,14.0,4
3,43962.41354,5982,23,1,43960.52113,41.0,12
3,43964.71463,3825,18,1,43962.80213,21.5,6
3,43964.56029,3802,32,4,43961.98971,21.5,6
3,43964.56031,2748,40,9,43962.48056,21.5,6
3,43966.66976,6227,9,9,43962.71918,21.5,6
3,43963.83459,5051,4,9,43962.81275,21.5,6
3,43964.56015,537,9,9,43962.61475,21.5,6
3,43963.53284,5251,6,9,43961.3858,14.0,4
3,43962.85387,4762,3,9,43961.97926,41.0,12
3,43962.63985,5664,14,9,43955.90644,21.5,6
3,43966.81689,4119,4,9,43966.53139,21.5,6
3,43962.41334,2580,38,9,43958.52103,21.5,6
3,43964.84186,4881,4,9,43964.53152,21.5,6
3,43966.66985,6057,45,9,43963.87509,41.0,12
3,43965.47645,2154,6,9,43963.43934,41.0,12
3,43964.56031,1843,16,9,43962.46972,21.5,6
3,43963.71236,3948,29,9,43960.76063,41.0,12
3,43964.71461,611,36,9,43962.73977,21.5,6
3,43963.71243,1774,15,9,43962.44848,35.0,10
3,43965.83918,4561,4,9,43965.594,41.0,12
3,43963.83465,2438,11,9,43963.073,17.5,5
3,43966.66988,3378,42,9,43964.65668,41.0,12
3,43965.68138,3378,42,9,43964.65668,41.0,12
3,43962.70391,1208,32,1,43961.9064,21.5,6
3,43964.71475,4301,36,9,43963.45016,41.0,12
3,43964.71462,640,32,1,43962.75042,26.0,7
3,43962.85385,6281,4,9,43961.81275,14.0,4
3,43965.47645,4531,16,9,43963.46038,21.5,6
3,43962.85375,4876,41,9,43960.79194,21.5,6
3,43962.85376,5451,5,9,43960.84397,21.5,6
3,43962.8538,4881,4,9,43960.62551,29.0,8
3,43962.85378,2385,11,9,43962.10425,21.5,6
3,43962.85376,3577,4,9,43960.92731,14.0,4
3,43964.71479,108,29,9,43963.46921,21.5,6
3,43962.8538,3328,4,9,43960.6355,18.5,5
3,43963.53282,1559,14,9,43960.81263,21.5,6
3,43963.71237,858,25,9,43960.91681,29.0,8
3,43966.62556,1913,41,9,43965.92714,14.0,4
3,43964.56032,2690,19,1,43962.57368,41.0,12
3,43963.53289,634,32,1,43962.57341,21.5,6
3,43965.47648,1051,9,9,43963.67728,41.0,12
3,43964.71218,4762,3,9,43963.86469,21.5,6
3,43965.68137,4008,38,9,43964.47931,21.5,6
3,43965.47648,108,29,9,43963.667,14.0,4
3,43962.4136,894,33,9,43960.68777,41.0,12
3,43962.4136,894,33,9,43960.68777,41.0,12
3,43964.71485,1771,36,9,43963.52152,21.5,6
3,43964.56022,575,9,9,43961.43818,21.5,6
3,43966.66985,5414,9,9,43963.82355,21.5,6
3,43966.62551,4062,4,9,43965.77088,9.9,3
3,43964.71476,3312,10,9,43963.45858,21.5,6
3,43963.53292,5735,18,1,43960.96888,14.0,4
3,43964.56025,4332,36,9,43961.66714,26.0,7
3,43965.68134,6171,21,9,43963.72956,21.5,6
3,43964.56034,5258,36,9,43962.59435,21.5,6
3,43962.85375,2673,41,9,43960.80235,21.5,6
3,43964.56032,4332,36,9,43962.50061,21.5,6
3,43963.71235,3802,32,1,43960.50025,26.0,7
3,43963.83469,4876,41,9,43963.66699,14.0,4
3,43962.85394,411,41,9,43960.67725,21.5,6
3,43963.83463,4879,4,9,43962.98963,18.5,5
3,43962.85385,4883,4,9,43961.93757,41.0,12
3,43964.7147,808,33,9,43963.43892,21.5,6
3,43966.96556,3435,9,9,43965.88554,41.0,12
3,43965.83918,145,4,9,43965.59388,18.5,5
3,43962.85377,1265,41,9,43961.83369,14.0,4
3,43962.41362,3270,33,9,43961.3337,21.5,6
3,43963.53285,3324,36,9,43961.67749,41.0,12
3,43963.62622,5350,4,9,43962.71895,9.9,3
3,43962.85394,1341,5,9,43960.62527,21.5,6
3,43962.41366,2955,29,9,43961.80267,21.5,6
3,43963.53294,3579,10,9,43961.91686,14.0,4
3,43964.84189,1158,4,9,43961.83384,21.5,6
3,43962.85388,3112,4,9,43962.56299,14.0,4
3,43962.85394,4881,4,9,43960.62578,21.5,6
3,43965.47653,245,33,9,43964.37516,41.0,12
3,43963.53294,586,6,9,43961.89598,14.0,4
3,43964.71218,1848,41,9,43963.92718,21.5,6
3,43962.85398,4775,44,9,43961.63597,21.5,6
3,43962.41358,2704,32,1,43960.59422,21.5,6
3,43963.71237,4035,27,1,43961.43837,41.0,12
3,43964.56019,4964,18,1,43960.61531,41.0,12
3,43963.53291,4964,18,1,43960.61531,14.0,4
3,43964.7147,5794,7,9,43963.43887,21.5,6
3,43966.66986,486,26,9,43963.92729,21.5,6
3,43964.71475,2948,32,1,43963.45009,21.5,6
3,43965.47648,5329,10,9,43963.68755,21.5,6
3,43962.85392,2566,44,9,43960.60508,21.5,6
3,43962.41361,1414,10,9,43960.7712,29.0,8
3,43964.71484,964,18,1,43963.50054,21.5,6
3,43963.53293,1605,14,9,43961.81265,14.0,4
3,43964.7122,4362,4,9,43960.73977,21.5,6
3,43964.56032,3321,29,9,43962.50098,21.5,6
3,43962.8538,3012,41,9,43960.70883,9.9,3
3,43962.7039,3435,9,9,43961.82315,9.9,3
3,43964.71216,6403,4,9,43963.84887,21.5,6
3,43964.71469,192,14,9,43963.4383,21.5,6
3,43964.56031,5664,33,9,43962.4487,21.5,6
3,43963.53291,5943,18,1,43962.65639,14.0,4
3,43963.53291,612,18,1,43962.67722,14.0,4
3,43962.70385,4211,14,9,43960.63578,21.5,6
3,43964.56022,2685,10,9,43961.46924,21.5,6
3,43964.71468,792,18,1,43963.07296,41.0,12
3,43962.41332,666,36,9,43959.5217,9.9,3
3,43965.68141,3226,45,9,43962.81262,26.0,7
3,43964.56027,1688,9,9,43961.81323,21.5,6
3,43964.71484,6373,33,9,43963.51066,21.5,6
3,43963.83459,1341,5,9,43963.22955,14.0,4
3,43962.41347,3708,36,9,43960.44838,21.5,6
3,43964.7147,4838,21,9,43963.43876,21.5,6
3,43962.41334,5595,18,1,43958.43839,21.5,6
3,43964.56031,2039,19,1,43962.45957,21.5,6
3,43965.47652,820,20,9,43963.90637,29.0,8
3,43962.63986,2001,44,2,43960.40632,7.0,2
3,43963.71238,3064,29,9,43961.57352,41.0,12
3,43962.70389,3802,32,1,43961.40661,21.5,6
3,43964.56024,501,37,9,43961.58365,21.5,6
3,43964.71471,3753,45,9,43963.44841,21.5,6
3,43963.53284,4288,45,9,43961.46898,7.0,2
3,43962.85399,4362,4,9,43961.93755,21.5,6
3,43964.56016,5853,20,9,43958.54206,21.5,6
3,43966.96554,379,32,1,43965.71912,21.5,6
3,43966.66979,5225,9,9,43963.4485,21.5,6
3,43964.56025,2624,14,9,43961.80262,41.0,12
3,43962.85378,4222,4,9,43961.92719,21.5,6
3,43962.70387,2632,9,9,43960.66723,21.5,6
3,43963.53288,1051,9,9,43962.51125,21.5,6
3,43966.6698,191,42,9,43963.45891,41.0,12
3,43962.88809,4130,4,9,43962.6984,21.5,6
3,43965.47654,3933,18,1,43964.45941,7.0,2
3,43963.83459,33,4,9,43962.96888,21.5,6
3,43965.65287,4553,4,9,43965.02088,41.0,12
3,43966.66979,1122,9,9,43963.44984,21.5,6
3,43963.83462,5608,4,9,43963.00019,21.5,6
3,43966.81685,1081,5,9,43966.51155,41.0,12
3,43964.71216,2566,44,9,43963.81271,21.5,6
3,43962.85394,3067,5,9,43960.61498,21.5,6
3,43964.56024,3303,18,1,43961.563,41.0,12
3,43962.85378,4570,31,9,43961.98964,21.5,6
3,43964.84192,3912,36,9,43962.51091,21.5,6
3,43966.66975,1083,36,9,43959.47976,29.0,8
3,43962.70384,5068,18,1,43960.61545,21.5,6
3,43964.71478,2419,29,9,43963.46013,21.5,6
3,43964.7122,4426,35,9,43964.60501,21.5,6
3,43962.85399,1367,35,9,43961.89591,21.5,6
3,43962.41365,5864,18,1,43961.73978,21.5,6
3,43964.71472,1002,32,1,43963.44884,21.5,6
3,43962.63984,1122,9,9,43955.8127,21.5,6
3,43964.71484,6451,18,1,43963.51059,21.5,6
3,43962.85397,4426,35,9,43961.5942,21.5,6
3,43962.85398,2465,41,9,43961.77094,21.5,6
3,43963.83462,1081,5,9,43962.77102,21.5,6
3,43964.7122,82,4,9,43959.62571,14.0,4
3,43964.71478,619,32,1,43963.46022,18.5,5
3,43964.56034,1399,36,9,43962.62529,21.5,6
3,43962.4135,5077,19,1,43960.46898,21.5,6
3,43962.70391,1595,19,1,43962.31304,21.5,6
3,43966.66985,1074,29,9,43963.86477,14.0,4
3,43965.47652,5260,32,1,43963.87535,41.0,12
3,43964.5603,282,21,9,43962.43834,21.5,6
3,43964.71221,4050,4,9,43962.67747,14.0,4
3,43964.56019,4193,36,9,43960.68795,21.5,6
3,43964.84189,1633,24,9,43964.58346,29.0,8
3,43962.85389,1341,5,9,43962.58412,21.5,6
3,43964.56023,3402,32,4,43961.47968,21.5,6
3,43964.84186,1928,4,9,43964.47981,21.5,6
3,43963.83461,4984,44,9,43963.51106,21.5,6
3,43965.68141,3312,10,9,43965.50083,41.0,12
3,43966.66979,4950,10,9,43963.44968,21.5,6
3,43964.71479,3611,38,9,43963.46916,21.5,6
3,43962.41338,4950,10,9,43959.71911,21.5,6
3,43965.65284,4561,4,9,43964.94795,29.0,8
3,43964.56019,1305,10,9,43960.69818,41.0,12
3,43964.71479,3424,32,1,43963.46935,21.5,6
3,43964.56016,443,2,9,43958.52123,41.0,12
3,43963.62625,4033,44,9,43962.95838,21.5,6
3,43966.66976,3378,42,9,43962.71943,41.0,12
3,43964.71457,3378,42,9,43962.71943,41.0,12
3,43962.6399,1265,41,9,43960.91677,21.5,6
3,43962.85374,2465,41,9,43960.66709,35.0,10
3,43964.71219,4940,4,9,43964.02094,29.0,8
3,43963.53288,4774,21,9,43962.44843,26.0,7
3,43966.96554,839,15,9,43965.71917,21.5,6
3,43963.83462,1895,41,9,43963.49135,26.0,7
3,43962.85377,1889,4,9,43961.8128,21.5,6
3,43962.88811,2770,35,9,43962.59431,32.0,9
3,43963.71237,2309,36,2,43961.36473,41.0,12
3,43962.7039,3177,32,1,43961.60458,21.5,6
3,43965.47647,993,33,9,43963.51095,9.9,3
3,43964.71479,3802,32,1,43963.4692,21.5,6
3,43962.70389,5859,36,9,43961.01053,35.0,10
3,43965.47642,3865,29,9,43962.78138,9.9,3
3,43966.66987,1430,25,9,43964.58377,18.5,5
3,43962.63984,4942,22,9,43955.84395,21.5,6
3,43965.47647,5519,32,1,43963.51094,14.0,4
3,43962.85392,2702,13,9,43960.60427,21.5,6
3,43962.41338,520,36,9,43959.70844,14.0,4
3,43963.53288,3208,6,9,43962.4698,41.0,12
3,43963.71237,5838,18,1,43961.4589,32.0,9
3,43964.56028,5376,32,4,43961.86481,21.5,6
3,43964.84184,551,18,1,43963.79421,9.9,3
3,43966.66984,551,18,1,43957.84399,14.0,4
3,43965.68137,4586,22,9,43964.47968,9.9,3
3,43965.68141,3378,42,9,43965.52086,21.5,6
3,43963.71242,4207,40,9,43962.0209,41.0,12
3,43963.7124,4954,20,9,43961.67748,21.5,6
3,43964.56031,4271,14,9,43962.45993,21.5,6
3,43966.66981,4939,9,9,43963.48034,21.5,6
3,43964.56024,5314,33,9,43961.54225,21.5,6
3,43962.41337,1333,9,9,43959.62509,21.5,6
3,43962.70384,3435,9,9,43960.61494,21.5,6
3,43963.83461,1848,41,9,43963.53137,29.0,8
3,43962.85398,4984,44,9,43961.63603,21.5,6
3,43962.41332,6192,18,1,43959.53306,18.5,5
3,43966.62551,1471,36,9,43963.60494,21.5,6
3,43965.47644,6375,29,9,43962.98966,41.0,12
3,43962.854,1243,4,9,43961.56337,21.5,6
3,43963.83462,2799,4,9,43963.01046,21.5,6
3,43963.53294,3802,32,1,43962.46978,14.0,4
3,43962.63986,5088,39,9,43960.58382,18.5,5
3,43963.83463,1655,41,9,43962.83347,9.9,3
3,43963.53291,4211,14,9,43962.6564,26.0,7
3,43963.83462,1341,5,9,43962.86472,18.5,5
3,43964.7147,3392,36,9,43963.43896,21.5,6
3,43966.66976,2532,15,9,43962.71934,21.5,6
3,43965.68141,2127,6,9,43965.52117,21.5,6
3,43962.41358,5792,37,9,43960.59425,21.5,6
3,43964.71462,1738,19,1,43962.77112,21.5,6
3,43962.7039,3562,25,9,43961.69814,18.5,5
3,43964.71481,3802,32,1,43963.48074,21.5,6
3,43966.81935,2112,15,9,43965.76076,41.0,12
3,43962.41366,971,14,9,43961.83338,21.5,6
3,43962.41336,2801,33,9,43958.91686,21.5,6
3,43965.68139,442,21,9,43963.49054,21.5,6
3,43962.41362,971,14,9,43961.13556,41.0,12
3,43966.96554,551,18,1,43965.72929,21.5,6
3,43964.71481,2119,32,1,43963.49079,21.5,6
3,43966.66988,3729,40,9,43964.66694,21.5,6
3,43962.70385,1050,9,9,43960.6461,21.5,6
3,43964.84184,971,14,9,43963.79418,7.0,2
3,43965.47649,971,14,9,43962.9689,14.0,4
3,43966.81936,1207,32,1,43966.52175,9.9,3
3,43963.53284,1050,9,9,43961.50078,21.5,6
3,43966.66991,1135,32,4,43965.51053,26.0,7
3,43966.81935,2101,32,1,43965.76054,41.0,12
3,43964.84185,3979,4,9,43964.01049,21.5,6
3,43962.88811,685,4,9,43962.60481,26.0,7
3,43963.62624,1137,4,9,43962.8856,41.0,12
3,43964.56016,2706,9,9,43958.45882,21.5,6
3,43963.53289,4332,36,9,43962.6048,18.5,5
3,43964.56023,637,10,9,43961.52154,21.5,6
3,43962.70388,3979,29,9,43960.89608,21.5,6
3,43962.41352,1582,14,9,43960.47953,21.5,6
3,43966.62552,4947,37,9,43965.80182,35.0,10
3,43966.81935,4947,37,9,43964.87531,14.0,4
3,43964.71475,6010,9,9,43963.45051,21.5,6
3,43963.53287,3312,10,9,43962.30234,14.0,4
3,43962.70387,346,14,9,43960.69824,21.5,6
3,43964.84185,1142,41,9,43963.87529,21.5,6
3,43962.41354,1678,21,9,43960.50072,21.5,6
3,43964.84194,4206,29,4,43964.64924,21.5,6
3,43962.88807,157,21,9,43957.8022,18.5,5
3,43965.47648,5369,12,1,43963.64666,21.5,6
3,43966.6698,4715,17,9,43963.45071,21.5,6
3,43962.85394,4883,4,9,43960.62509,21.5,6
3,43966.62551,1848,41,9,43965.75034,21.5,6
3,43962.85392,4426,35,9,43960.59435,21.5,6
3,43966.62552,3435,9,9,43965.80177,3.35,1
3,43966.96556,3435,9,9,43964.9272,18.5,5
3,43965.68135,3148,18,1,43963.86476,9.9,3
3,43965.83918,3946,23,1,43965.62203,21.5,6
3,43965.47647,5794,7,9,43963.52111,29.0,8
3,43962.63993,3112,4,9,43961.84396,7.0,2
3,43964.56034,3802,32,1,43962.6565,21.5,6
3,43962.85375,4984,44,9,43960.71906,18.5,5
3,43964.84192,2204,11,9,43964.08359,41.0,12
3,43963.83459,4972,3,9,43962.88563,21.5,6
3,43964.71478,204,42,9,43963.4599,21.5,6
3,43962.70385,993,33,9,43960.64595,18.5,5
3,43964.56021,5227,23,1,43960.98966,18.5,5
3,43965.65287,4984,44,9,43964.94794,21.5,6
3,43963.71237,2651,21,9,43960.8651,35.0,10
3,43962.88807,1521,44,9,43962.563,21.5,6
3,43962.7039,5062,22,9,43961.81324,21.5,6
3,43964.7148,4273,18,1,43963.47994,21.5,6
3,43965.47645,1814,32,1,43963.43916,7.0,2
3,43964.84194,2628,4,9,43964.70854,21.5,6
3,43963.53281,2343,42,9,43960.62525,29.0,8
3,43964.56017,1305,10,9,43959.84377,41.0,12
3,43963.71234,1305,10,9,43959.84377,41.0,12
3,43964.7147,971,14,9,43963.4387,29.0,8
3,43964.71475,3240,6,9,43963.44988,21.5,6
3,43964.5603,4271,14,9,43962.38582,21.5,6
3,43965.83917,5988,35,9,43965.57372,21.5,6
3,43964.56034,3830,9,9,43962.64622,21.5,6
3,43962.41338,4332,36,9,43959.6876,21.5,6
3,43964.56022,1399,36,9,43961.43819,21.5,6
3,43966.66981,3723,9,9,43963.49118,21.5,6
3,43962.85382,1462,35,9,43960.11472,41.0,12
3,43966.62552,1836,38,9,43965.80183,9.9,3
3,43966.81935,1836,38,9,43963.44912,41.0,12
3,43965.47649,1399,36,9,43963.71898,29.0,8
3,43964.5603,4623,42,9,43962.43802,21.5,6
3,43964.71473,5810,18,1,43963.44955,21.5,6
3,43966.96556,4360,32,1,43965.86464,41.0,12
3,43963.53284,1391,21,9,43961.45965,21.5,6
3,43963.53289,496,10,9,43962.58396,21.5,6
3,43963.53285,1428,10,9,43961.60486,21.5,6
3,43965.47654,6353,42,9,43964.48006,7.0,2
3,43963.71238,1401,36,9,43961.532,41.0,12
3,43962.88813,4195,4,9,43962.70882,41.0,12
3,43962.63988,1848,41,9,43960.6567,9.9,3
3,43962.70384,1759,23,1,43960.60479,21.5,6
3,43962.85388,3979,4,9,43962.57347,21.5,6
3,43962.70388,3270,19,4,43960.89602,21.5,6
3,43962.41343,4881,4,9,43957.76044,14.0,4
3,43964.7122,234,4,9,43964.60471,21.5,6
3,43966.96554,505,21,9,43965.73968,21.5,6
3,43964.56023,2429,36,9,43961.53169,21.5,6
3,43964.71218,1235,4,9,43963.86493,21.5,6
3,43962.41353,62,10,9,43960.50034,21.5,6
3,43962.70383,1087,15,9,43960.6045,21.5,6
3,43963.8347,324,4,9,43963.69844,21.5,6
3,43966.66977,1715,42,9,43962.81278,26.0,7
3,43965.68139,675,32,1,43964.70843,21.5,6
3,43962.4136,1034,6,9,43960.66707,41.0,12
3,43965.83914,4561,4,9,43965.08339,21.5,6
3,43966.81935,3760,6,9,43965.77109,14.0,4
3,43962.85397,4984,44,9,43961.60457,21.5,6
3,43962.63985,462,19,1,43955.80228,21.5,6
3,43964.71458,1888,20,9,43962.72933,26.0,7
3,43963.71234,711,15,9,43958.67752,14.0,4
3,43964.84185,1341,5,9,43963.90642,21.5,6
3,43965.65287,4884,4,9,43965.06263,21.5,6
3,43962.70389,5077,19,1,43960.93773,21.5,6
3,43964.71465,3181,33,9,43962.89591,26.0,7
3,43964.56021,958,36,9,43961.00012,18.5,5
3,43965.47648,3971,14,9,43963.60512,29.0,8
3,43964.56019,1714,42,9,43960.69806,14.0,4
3,43964.56016,1676,42,9,43958.69815,21.5,6
3,43963.53293,5993,32,1,43961.82309,14.0,4
3,43964.71215,2714,11,9,43963.771,21.5,6
3,43964.5603,931,14,9,43962.38589,21.5,6
3,43964.71481,2482,32,1,43963.49067,21.5,6
3,43962.4136,372,32,1,43960.64593,41.0,12
3,43962.88808,2000,36,9,43962.6624,14.0,4
3,43963.53289,2000,36,9,43958.45875,29.0,8
3,43962.7039,2632,9,9,43961.59446,9.9,3
3,43964.71483,185,25,9,43963.49116,21.5,6
3,43962.88811,3409,4,9,43962.61515,41.0,12
3,43963.5328,4644,9,9,43960.61532,21.5,6
3,43962.85387,241,41,9,43962.45963,9.9,3
3,43963.53282,5251,6,9,43960.67731,41.0,12
3,43963.71243,5077,19,1,43962.60449,41.0,12
3,43966.66978,3802,32,1,43962.9063,32.0,9
3,43966.62552,2489,25,9,43965.80178,21.5,6
3,43966.81935,2489,25,9,43964.97921,41.0,12
3,43966.96556,2489,25,9,43964.97921,21.5,6
3,43962.85394,4111,4,9,43960.66725,21.5,6
3,43964.71484,3932,6,9,43963.50022,21.5,6
3,43966.66986,2401,29,9,43964.02097,38.0,11
3,43964.71476,4332,36,9,43963.45075,21.5,6
3,43964.71481,1475,32,1,43963.48037,41.0,12
3,43964.71457,310,32,1,43962.71919,21.5,6
3,43963.53287,5260,32,1,43962.36485,21.5,6
3,43966.66983,2337,36,9,43963.6151,26.0,7
3,43966.96557,3591,33,9,43966.54274,35.0,10
3,43962.70391,958,36,9,43961.86469,38.0,11
3,43965.65282,1856,4,9,43964.89605,21.5,6
3,43966.6698,5815,12,1,43963.47003,21.5,6
3,43966.66986,1730,40,9,43963.9584,38.0,11
3,43963.5328,5023,33,9,43960.60431,21.5,6
3,43962.7039,3866,33,9,43961.64632,18.5,5
3,43966.66981,939,40,9,43963.4805,21.5,6
3,43964.71456,338,19,1,43962.70862,29.0,8
3,43964.56034,4492,42,9,43962.58459,41.0,12
3,43963.71243,4492,42,9,43962.58459,41.0,12
3,43963.53282,225,10,9,43961.35461,14.0,4
3,43964.56028,5243,23,1,43961.84409,21.5,6
3,43966.96557,3692,32,1,43963.43822,7.0,2
3,43963.53291,3289,29,9,43962.65666,41.0,12
3,43966.66984,244,9,9,43963.72971,21.5,6
3,43966.62552,4181,9,9,43963.74005,26.0,7
3,43964.84193,3377,41,9,43964.63579,21.5,6
3,43964.71483,463,36,9,43963.491,21.5,6
3,43964.56019,61,18,1,43960.60517,18.5,5
3,43964.56022,4511,45,9,43961.44862,41.0,12
3,43966.66984,941,21,9,43963.6256,41.0,12
3,43964.56023,2269,20,9,43961.50044,21.5,6
3,43963.53284,354,29,9,43961.47953,21.5,6
3,43964.56022,4950,10,9,43961.43832,41.0,12
3,43965.68138,6045,19,1,43964.60491,7.0,2
3,43966.62552,3802,32,1,43965.80178,21.5,6
3,43965.68141,5077,19,1,43965.46904,29.0,8
3,43963.71243,5500,21,9,43962.50105,41.0,12
3,43962.85387,1341,5,9,43962.51072,14.0,4
3,43962.85392,3167,4,9,43960.6149,21.5,6
3,43964.56017,1629,9,9,43958.82309,21.5,6
3,43962.70388,4014,16,9,43960.75022,21.5,6
3,43966.6699,5006,32,1,43964.72987,14.0,4
3,43964.71462,5337,29,9,43962.75021,21.5,6
3,43962.63984,3881,37,9,43955.85449,21.5,6
3,43965.4765,235,21,9,43963.76063,41.0,12
3,43966.6699,2632,9,9,43964.71935,14.0,4
3,43964.71478,2848,32,1,43963.46009,21.5,6
3,43964.71485,2998,40,9,43963.5319,29.0,8
3,43966.6698,118,10,9,43963.45975,21.5,6
3,43964.56029,566,18,1,43961.96887,18.5,5
3,43962.7039,3802,32,1,43961.80275,9.9,3
3,43964.71483,4545,18,1,43963.49127,21.5,6
3,43963.53292,4193,36,9,43960.91678,7.0,2
3,43966.96556,5106,37,9,43965.81263,41.0,12
3,43963.71241,3063,2,9,43961.83359,32.0,9
3,43965.68135,3455,33,9,43964.34414,21.5,6
3,43962.63983,4568,32,1,43955.86475,21.5,6
3,43962.85375,1280,4,9,43960.80264,21.5,6
3,43962.8539,4527,4,9,43962.63601,21.5,6
3,43964.84194,241,41,9,43964.70844,3.35,1
3,43962.88813,435,35,9,43962.636,26.0,7
3,43964.71469,4477,32,1,43963.38564,21.5,6
3,43962.70388,2343,42,9,43960.85446,21.5,6
3,43963.62624,4557,44,9,43962.84378,21.5,6
3,43964.71484,2125,25,9,43963.50064,21.5,6
3,43962.70385,5271,42,9,43960.626,21.5,6
3,43966.66978,3144,32,4,43963.01047,21.5,6
3,43964.71468,4303,33,9,43963.30251,41.0,12
3,43965.47642,3435,9,9,43962.76059,14.0,4
3,43964.71471,6251,14,9,43963.44851,21.5,6
3,43963.53286,3435,9,9,43961.83373,41.0,12
3,43962.41366,3435,9,9,43961.83373,41.0,12
3,43962.41367,3435,9,9,43961.83373,41.0,12
3,43963.62624,6273,13,9,43962.84394,26.0,7
3,43962.63991,739,4,9,43961.57354,21.5,6
3,43964.71485,6114,15,9,43963.52119,21.5,6
3,43962.85378,1265,41,9,43962.01052,41.0,12
3,43963.71243,2984,42,9,43962.41686,41.0,12
3,43965.47652,5260,32,1,43963.86488,14.0,4
